gender,age,tenure,monthlycharges,paymentmethod,industry
1,18.0,40.0,101.54,4,0
1,69.0,59.0,53.76,8,1
0,39.0,38.0,20.45,6,2
0,18.0,23.0,95.62,7,0
1,61.0,33.0,52.33,8,1
0,69.0,26.0,20.25,3,2
1,45.0,2.0,24.55,8,1
0,56.0,39.0,44.53,2,1
1,25.0,7.0,58.85,6,2
1,37.0,5.0,19.95,6,2
1,48.0,60.0,56.29,4,0
0,25.0,54.000000298968224,50.17000140076436,2,1
0,63.0,63.0,114.11,2,0
0,53.0,12.0,19.3,6,2
0,70.0,5.0,65.98,2,0
0,43.0,3.0,70.3,5,2
0,51.0,55.0,76.25,5,2
1,70.0,3.0,49.15,5,2
1,60.0,56.99999948245882,61.51999975540024,2,1
1,28.0,50.0,43.07,9,0
0,48.0,42.0,54.95,2,1
0,59.0,64.0,112.49,8,0
1,39.0,26.999998234884963,42.71999989542306,8,1
1,63.0,63.0,20.5,6,2
0,35.0,41.0,45.8,2,1
0,47.0,29.0,41.61,8,1
0,39.0,32.0,89.6,5,2
0,31.0,65.0,87.55,7,0
1,70.0,67.0,111.3,5,2
1,32.0,9.0,48.08,4,0
0,18.0,22.0,106.49,2,0
1,36.0,45.0,42.65,2,1
1,69.0,35.0,53.77,2,0
1,48.0,52.0,44.25,0,2
0,50.0,19.0,90.23,2,0
1,58.0,57.00000001077294,51.35000107634382,8,1
1,38.0,7.0,116.29,4,0
1,25.0,1.0,50.15,5,2
0,58.0,34.0,81.3,9,0
1,49.0,7.0,31.58,4,1
1,40.0,1.0,32.81,8,1
0,39.0,31.0,39.47,7,0
0,61.0,38.0,76.59,1,0
0,62.0,16.0,36.54,8,1
1,48.0,18.0,95.28,9,0
0,52.0,40.0,94.75,4,0
0,45.0,35.0,21.1,6,2
1,54.0,3.0,28.13,4,1
1,41.0,24.0,56.89,8,0
1,29.0,23.0,46.0,4,1
0,40.0,14.0,75.35,5,2
1,26.0,1.0,94.0,5,2
1,31.0,10.0,19.75,3,2
1,32.0,57.0,79.75,0,2
0,36.0,1.0000012677464232,31.430000569487788,4,1
0,40.0,4.0,33.65,5,2
1,29.0,66.0,64.69,1,0
1,39.0,56.0,108.2,9,0
1,70.0,22.0,25.25,6,2
0,53.0,6.0,49.25,6,2
0,68.0,2.0,20.35,6,2
0,69.0,45.0,100.3,5,2
0,43.0,37.0,103.36,4,0
1,37.0,13.0,45.59,8,1
0,26.0,28.0,89.95,5,2
0,36.0,37.0,60.14,9,0
0,24.0,45.0,72.99,1,0
1,20.0,60.0,97.95,5,2
0,53.0,48.0,70.1,3,2
0,18.0,39.0,29.07,4,0
0,46.0,48.0,33.13,4,1
1,39.0,25.999999154445593,34.53999967820964,2,1
1,61.0,58.0,60.61,8,1
1,47.0,14.99999928258243,44.13999969522777,4,1
1,55.0,40.0,35.49,2,1
0,47.0,43.0,76.32,2,0
0,68.0,15.0,64.65,0,2
0,67.0,19.0,56.2,5,2
0,45.0,15.000000142499129,50.94000078341634,4,1
1,67.0,71.0,80.1,6,2
1,59.0,12.0,47.33,4,1
1,27.0,25.0,54.3,5,2
1,36.0,54.0,56.26,2,1
0,26.0,22.0,113.71,4,0
1,32.0,54.0,89.8,6,2
0,58.0,11.0,97.85,0,2
1,32.0,5.0,46.75,2,1
1,39.0,54.00000054742987,68.37999876266038,4,1
1,37.0,13.0,85.36,8,0
0,70.0,24.0,113.66,2,1
0,23.0,43.0,93.57,7,0
1,35.0,38.0,51.19,4,0
0,50.0,28.0,25.55,6,2
0,19.0,2.0,49.48,8,0
1,70.0,16.0,43.04,1,0
1,25.0,45.0,42.24,7,0
1,60.0,34.0,75.55,5,2
0,22.0,56.0,64.51,8,1
1,52.0,18.0,51.86,8,1
1,48.0,60.0,19.95,6,2
0,47.0,5.0,21.03,1,0
0,21.0,30.0,100.05,5,2
0,32.0,67.0,20.05,0,2
1,70.0,14.0,58.93,1,0
1,21.0,26.0,51.14,8,1
1,39.0,63.0,96.49,7,0
0,50.0,14.0,84.8,5,2
1,22.0,53.0,19.75,0,2
0,38.0,12.0,99.39,1,0
0,60.0,53.99999852715631,57.78999950557047,2,1
1,46.0,15.0,19.5,6,2
0,68.0,4.0,39.42,4,1
0,30.0,1.0,56.99,1,0
0,53.0,49.0,90.85,3,2
1,52.0,16.0,85.05,3,2
0,47.0,12.000000768246002,39.650001046734,8,1
0,39.0,34.0,42.24,2,1
1,26.0,72.0,67.2,3,2
0,61.0,18.0,32.69,2,1
0,31.0,11.000000294820374,47.050000315324475,2,1
1,34.0,16.0,63.25,4,0
0,58.0,39.0,116.15,1,0
0,57.0,39.0,104.7,3,2
0,38.0,3.0,113.9,1,0
0,56.0,49.0,34.86,4,0
1,28.0,72.0,26.1,6,2
0,48.0,6.999998992675475,54.0499998446801,4,1
1,62.0,55.0,85.5,0,2
0,40.0,16.999998937037873,43.73999954117988,8,1
0,56.0,13.0,45.3,5,2
0,67.0,4.0,84.05,0,2
1,60.0,16.0,80.75,0,2
0,38.0,44.0,55.88,8,1
1,42.0,62.0,105.5,5,2
0,22.0,69.0,66.29,9,0
1,66.0,45.0,43.92,8,1
1,60.0,71.0,24.5,5,2
0,51.0,25.0,23.61,9,0
0,31.0,22.0,80.0,3,2
0,48.0,72.0,92.45,3,2
0,45.0,38.0,21.16,9,0
0,26.0,14.0,100.2,5,2
0,41.0,3.0,57.73,4,0
1,51.0,51.0,106.8,0,2
0,27.0,69.0,64.15,3,2
1,26.0,24.0,39.52,4,1
1,69.0,9.0,60.99,7,0
0,27.0,29.999999166726266,43.55000067768322,2,1
1,32.0,53.0,110.52,2,0
0,45.0,60.0,65.5,8,0
1,43.0,58.0,62.69,8,1
1,48.0,55.0,92.42,8,0
1,51.0,61.0,99.0,5,2
1,51.0,27.0,109.73,9,0
0,23.0,4.0,94.3,5,2
0,53.0,57.0,109.07,8,0
0,61.0,35.99999982413693,41.259998857600465,2,1
1,46.0,42.0,50.34,8,1
1,57.0,8.0,85.48,7,0
0,29.0,22.0,46.6,2,1
0,44.0,65.0,90.45,6,2
1,21.0,19.0,41.72,4,1
0,64.0,1.0,53.55,6,2
1,30.0,62.0,90.85,4,0
1,41.0,54.00000114634289,65.46999990005223,2,1
0,45.0,17.0,43.74,8,1
0,40.0,15.0,25.05,0,2
0,70.0,27.0,41.94,4,1
1,39.0,36.0,119.26,8,0
0,22.0,48.0,83.45,3,2
0,25.0,18.0,42.04,1,0
0,55.0,30.0,50.53,8,1
1,27.0,33.0,23.03,7,0
1,30.0,34.0,89.26,9,0
1,21.0,55.999999796323415,47.01000012327113,8,1
0,56.0,15.0,39.2,4,1
1,69.0,66.0,52.45,7,0
1,36.0,6.0,85.35,5,2
0,66.0,17.0,19.55,6,2
1,22.0,57.0,35.51,7,0
0,66.0,18.0,43.97,2,1
1,49.0,7.999999761849471,40.389998485439676,4,1
0,55.0,10.0,94.05,4,0
0,57.0,35.0,39.82,8,0
0,69.0,57.0,61.22,2,1
1,67.0,57.0,70.63,4,0
1,67.0,60.0,94.53,4,0
0,49.0,33.00000216504761,38.82999943868822,8,1
1,22.0,16.0,54.02,8,1
1,46.0,31.0,33.01,4,0
0,31.0,39.0,48.65,4,1
0,21.0,34.0,51.69,4,1
0,24.0,15.0,49.29,4,0
1,40.0,53.0,39.61,2,1
0,25.0,37.0,47.54,8,1
1,65.0,45.0,94.8,1,0
1,62.0,1.0,45.25,0,2
0,56.0,15.999999973826457,50.83999931403698,8,1
1,33.0,19.0,19.95,6,2
1,54.0,3.0,27.28,8,1
1,33.0,36.0,70.79,9,0
0,36.0,56.0,51.81,2,1
0,69.0,3.0,24.6,6,2
1,39.0,17.0,50.25,1,0
1,70.0,53.0,54.45,5,2
1,58.0,18.0,74.91,2,0
0,24.0,42.0,83.41,1,0
1,66.0,41.0,62.08,7,0
0,48.0,21.0,33.49,4,1
0,48.0,57.0,100.6,5,2
1,39.0,58.0,104.65,5,2
0,69.0,48.0,49.79,4,1
1,29.0,38.0,78.49,8,0
1,35.0,2.0,25.05,5,2
1,53.0,63.0,31.19,4,0
0,21.0,72.0,105.75,3,2
0,34.0,18.0,44.58,4,1
0,50.0,39.0,59.85,8,1
1,59.0,36.0,67.06,2,0
0,54.0,28.0,38.99,2,1
1,49.0,8.0,36.85,4,1
1,41.0,14.0,32.17,2,1
0,60.0,10.0,60.03,9,0
0,29.0,32.0,109.45,2,0
0,45.0,2.0,30.4,5,2
0,35.0,60.0,104.7,5,2
1,26.0,52.0,67.63,4,1
0,32.0,52.0,62.63,4,0
0,52.0,40.999999970526034,44.87999950755568,4,1
1,40.0,67.0,82.37,4,0
1,49.0,51.0,54.05,2,1
0,27.0,29.0,52.72,1,0
0,41.0,20.0,57.42,8,1
1,61.0,12.0,26.18,8,1
0,49.0,26.0,51.29,4,1
0,61.0,72.0,85.3,0,2
1,33.0,7.0,62.88,1,0
0,27.0,49.0,61.95,4,1
1,53.0,49.0,65.03,4,1
1,35.0,59.0,34.8,6,2
0,24.0,23.0,75.4,0,2
1,23.0,20.0,82.16,2,0
0,67.0,57.0,99.74,4,0
1,36.0,44.0,20.5,0,2
0,29.0,19.0,33.64,4,1
0,37.0,33.0,117.94,8,0
1,60.0,1.0,74.5,5,2
1,64.0,54.0,65.25,0,2
0,53.0,6.0,90.4,8,0
1,51.0,9.0,47.56,2,0
0,34.0,9.0,91.75,0,2
0,20.0,56.0,103.74,8,0
0,22.0,59.0,117.48,9,0
1,52.0,12.0,41.71,2,1
0,56.0,61.0,79.83,7,0
1,26.0,21.0,20.5,0,2
1,69.0,2.0,23.24,2,0
1,30.0,24.0,52.23,8,0
0,59.0,25.0,52.94,2,1
0,39.0,33.0,74.08,4,0
0,66.0,16.0,96.15,5,2
1,59.0,44.999999586945485,47.77000334900538,4,1
1,59.0,8.0,76.15,3,2
1,23.0,26.0,51.02,4,1
0,41.0,25.0,39.49,4,1
1,25.0,45.0,73.85,3,2
1,28.0,71.0,115.05,0,2
1,30.0,31.0,75.45,9,0
1,35.0,34.0,40.55,5,2
1,45.0,25.0,69.92,1,0
0,36.0,2.0,45.51,4,1
0,64.0,19.0,36.06,8,0
1,23.0,55.0,47.13,4,1
0,50.0,37.0,55.91,4,1
0,70.0,10.0,119.9,4,0
0,67.0,55.0,100.9,6,2
1,48.0,14.0,49.46,2,1
0,32.0,3.0,73.85,5,2
0,50.0,1.0,79.7,5,2
1,33.0,4.0,107.6,2,0
1,35.0,51.0,38.55,8,1
0,26.0,8.0,40.65,2,1
0,32.0,4.0,40.57,8,1
1,62.0,45.0,20.4,5,2
0,27.0,14.0,72.64,7,0
1,22.0,2.0,19.4,6,2
1,30.0,58.0,69.1,4,1
0,45.0,18.0,43.55,8,1
0,28.0,1.0,30.76,1,0
1,22.0,3.0,46.25,4,1
1,52.0,26.0,63.17,9,0
0,45.0,7.0,32.5,2,1
0,23.0,15.0,52.71,2,1
0,33.0,23.0,30.18,8,0
0,20.0,40.0,24.8,6,2
1,37.0,59.0,50.18,2,1
0,49.0,68.0,109.05,0,2
0,64.0,58.0,91.55,5,2
1,70.0,35.0,55.25,6,2
0,40.0,43.0,22.88,1,0
1,23.0,25.0,40.22,4,1
1,54.0,3.0,36.85,6,2
1,53.0,72.0,110.6,3,2
0,31.0,35.0,99.05,5,2
0,31.0,25.0,59.21,7,0
1,37.0,47.0,99.35,5,2
0,39.0,42.0,92.15,5,2
1,31.0,9.0,119.94,1,0
0,54.0,72.0,89.75,3,2
1,31.0,7.999999670732665,38.26000095174707,4,1
1,49.0,42.0,50.89,2,1
0,23.0,9.0,19.05,6,2
1,37.0,69.0,19.95,3,2
0,63.0,24.0,31.4,4,1
0,34.0,72.0,112.4,5,2
0,24.0,52.0,100.69,2,0
1,57.0,53.0,92.55,5,2
1,64.0,18.0,92.12,9,0
0,64.0,54.0,104.75,8,0
1,70.0,42.0,27.48,2,0
1,54.0,62.0,38.6,3,2
0,52.0,44.0,55.45,8,1
1,42.0,3.0000008903897153,46.99999935976795,4,1
0,51.0,3.0,38.45,4,1
1,59.0,14.0,54.24,4,1
1,50.0,13.0,45.55,3,2
1,64.0,47.99999935223011,51.85000031891844,8,1
1,55.0,16.0,42.63,4,1
1,23.0,16.0,45.89,2,1
1,38.0,14.0,72.36,1,0
0,46.0,67.0,31.92,9,0
0,46.0,7.0,100.4,5,2
1,59.0,7.0,96.65,8,0
1,36.0,66.0,99.5,5,2
0,37.0,23.9999995262148,40.94999995079003,8,1
1,27.0,2.0,29.43,4,1
0,66.0,2.0,19.9,5,2
0,52.0,13.0,18.8,6,2
0,33.0,11.0,66.06,7,0
0,48.0,31.0,44.63,8,1
0,39.0,58.0,52.69,2,1
1,46.0,5.0,64.18,7,0
1,58.0,1.0,74.0,5,2
0,52.0,33.0,43.17,1,0
0,27.0,6.0,85.48,1,0
0,60.0,26.0,58.96,4,1
1,29.0,26.000000827968943,40.98000043560462,2,1
0,64.0,26.0,49.58,4,1
0,66.0,19.0,57.56,8,1
0,43.0,25.9999985004547,48.4700009718825,2,1
1,66.0,22.0,67.5,0,2
0,24.0,8.0,93.18,8,0
0,37.0,4.0,35.0,6,2
0,28.0,9.0,41.62,4,1
1,40.0,7.0,39.49,1,0
0,63.0,47.0,43.2,4,1
0,22.0,14.0,80.05,3,2
0,28.0,6.0,48.95,3,2
1,30.0,27.00000070677009,26.4599999523678,2,1
1,51.0,55.0,116.5,5,2
1,27.0,46.0,50.49,4,0
1,33.0,61.0,33.78,7,0
1,45.0,50.0,77.79,7,0
1,48.0,18.99999882797694,46.14000037917181,4,1
1,61.0,21.0,104.24,9,0
1,30.0,64.0,25.65,3,2
1,53.0,58.00000037922561,52.59999982377074,4,1
0,60.0,5.0,84.7,5,2
0,49.0,1.0,21.86,7,0
0,70.0,61.0,53.99,4,0
0,69.0,34.0,40.21,2,1
0,66.0,44.0,102.8,8,0
0,53.0,15.0,51.9,8,1
1,70.0,24.0,38.29,2,1
0,43.0,38.0,20.2,6,2
1,48.0,3.0,29.6,5,2
0,27.0,20.0,81.45,5,2
0,59.0,35.0,25.75,5,2
1,59.0,15.0,68.07,8,0
1,56.0,11.0,19.65,6,2
1,68.0,46.0,57.92,2,1
1,35.0,62.0,54.68,1,0
1,55.0,15.0,38.0,8,1
1,24.0,1.0,51.25,6,2
0,55.0,6.0,98.25,5,2
1,30.0,37.0,52.61,2,1
1,44.0,12.0,31.48,4,1
1,55.0,4.0,72.2,0,2
1,22.0,27.0,50.35,6,2
0,66.0,7.0,81.25,0,2
1,57.0,27.0,99.94,9,0
1,41.0,39.0,81.4,3,2
1,34.0,37.0,58.19,2,1
1,47.0,25.0,43.87,2,1
0,27.0,18.0,57.65,6,2
0,59.0,37.0,60.47,4,1
1,47.0,38.0,74.05,5,2
1,38.0,27.0,55.16,4,1
1,59.0,52.0,61.89,8,1
1,64.0,30.0,52.02,1,0
0,38.0,49.0,107.95,0,2
0,63.0,29.0,41.91,4,1
0,37.0,26.0,50.35,3,2
0,48.0,64.0,84.28,9,0
1,49.0,1.0,45.75,5,2
1,48.0,48.0,46.47,2,1
1,45.0,50.0,24.95,6,2
1,31.0,18.0,19.8,0,2
0,29.0,44.0,50.15,6,2
0,64.0,24.0,78.28,4,0
1,19.0,36.0,28.44,1,0
1,25.0,69.0,60.8,3,2
0,34.0,7.000001148423848,43.04999959807677,4,1
0,50.0,40.0,44.28,2,1
1,48.0,29.0,58.72,2,1
0,29.0,33.0,71.48,1,0
1,26.0,63.0,115.03,2,0
0,62.0,58.0,110.91,4,0
1,48.0,49.0,57.71,8,1
1,62.0,20.0,47.33,4,0
0,41.0,44.0,53.74,8,0
1,28.0,19.0,53.93,4,1
1,36.0,59.0,57.28,8,1
1,24.0,18.0,85.6,5,2
1,27.0,52.0,55.89,2,1
0,63.0,32.0,27.36,8,0
0,65.0,29.0,48.93,2,0
1,52.0,32.00000012769648,37.52000117591131,8,1
0,40.0,47.000001148934544,48.92999978477596,8,1
0,61.0,21.0,56.75,4,1
0,59.0,10.000000287336992,45.310000473874055,4,1
0,43.0,49.0,69.08,4,0
1,43.0,25.0,49.16,2,1
0,68.0,72.0,115.55,3,2
1,38.0,29.0,84.3,5,2
1,53.0,33.0,43.45,2,1
0,53.0,33.0,48.1,8,1
0,51.0,2.0,86.25,5,2
1,56.0,13.999999981887388,43.289998435507705,4,1
1,44.0,29.0,98.5,5,2
0,56.0,6.0,74.85,4,0
1,50.0,6.0,46.83,4,0
1,44.0,2.0,43.89,8,1
1,18.0,21.0,72.87,7,0
1,59.0,36.0,92.09,7,0
0,38.0,15.0,110.61,8,0
0,38.0,30.0,40.3,5,2
0,65.0,50.0,45.37,8,1
1,23.0,31.0,52.52,2,1
1,69.0,16.0,36.67,4,1
0,63.0,72.0,91.35,0,2
1,60.0,41.0,114.12,7,0
0,64.0,4.0,79.15,5,2
0,30.0,41.999998100823234,39.63000035985327,2,1
1,40.0,22.000001626563947,58.22000058079323,8,1
1,24.0,43.0,60.0,5,2
1,49.0,32.0,90.77,2,0
1,47.0,39.0,86.3,6,2
1,27.0,47.0,45.67,4,1
0,64.0,56.0,67.3,4,1
1,40.0,32.0,19.45,3,2
1,40.0,52.0,91.6,3,2
0,54.0,11.0,96.2,3,2
1,62.0,17.0,30.59,8,1
0,66.0,48.0,34.7,6,2
1,39.0,15.0,44.81,2,1
0,46.0,59.0,51.85,2,1
1,51.0,48.0,44.07,2,1
0,39.0,39.0,68.86,4,0
1,28.0,59.0,50.21,9,0
0,64.0,4.0,95.48,9,0
0,66.0,51.0,20.53,2,0
0,66.0,72.0,106.1,3,2
0,39.0,24.99999893377183,50.91000000293165,4,1
1,49.0,3.0,43.23,4,1
1,43.0,36.0,57.02,2,1
1,62.0,9.0,99.45,3,2
0,28.0,3.0,44.75,6,2
1,65.0,28.0,64.12,8,0
0,68.0,58.0,50.37,8,1
0,25.0,38.00000090367444,47.280000059537535,2,1
1,38.0,23.0,57.42,4,1
0,20.0,22.0,39.15,2,1
1,20.0,55.0,116.57,4,0
0,63.0,2.0,62.15,6,2
1,60.0,2.0,90.0,3,2
0,51.0,51.00000104753012,56.46999944005623,2,1
1,48.0,31.0,98.05,0,2
0,38.0,40.0,52.61,4,1
0,52.0,11.0,90.15,5,2
0,48.0,44.0,19.6,6,2
0,50.0,6.0,20.1,6,2
1,45.0,6.0,69.1,5,2
0,27.0,36.0,34.79,8,1
1,68.0,58.0,92.85,5,2
1,53.0,5.0,26.57,8,1
1,36.0,58.99999935336963,50.44999890337143,2,1
1,31.0,16.0,100.41,2,0
0,36.0,1.0,50.1,5,2
1,43.0,72.0,98.35,0,2
0,47.0,56.0,61.68,8,1
0,39.0,1.0,45.82,4,1
1,69.0,37.0,49.1,2,1
0,41.0,58.0,54.29,4,1
0,48.0,32.0,41.34,2,1
0,66.0,47.0,27.44,8,0
0,19.0,29.0,41.83,7,0
1,49.0,37.0,20.15,3,2
1,52.0,2.0,48.67,8,1
0,30.0,20.0,64.52,1,0
0,52.0,42.0,105.2,5,2
0,24.0,41.0,46.05,2,1
1,35.0,7.0,44.4,5,2
1,40.0,30.00000202801975,37.21999979047059,4,1
1,46.0,17.0,37.57,8,1
1,59.0,34.0,36.68,8,0
0,38.0,15.999999861413935,49.090000620840264,2,1
0,31.0,39.0,67.55,2,0
0,36.0,14.0,55.7,6,2
0,61.0,62.0,115.52,7,0
0,61.0,66.0,100.8,5,2
1,27.0,12.0,64.79,8,0
1,37.0,67.0,46.01,8,0
0,31.0,23.0,57.59,4,1
1,28.0,11.0,69.35,5,2
1,51.0,19.0,103.65,2,0
0,42.0,21.0,64.17,2,0
1,49.0,9.0,75.71,7,0
0,66.0,30.0,61.9,2,1
0,65.0,43.0,46.21,8,1
0,59.0,24.0,49.99,7,0
1,70.0,38.00000036189425,45.10000077751227,2,1
0,18.0,41.0,115.93,7,0
1,59.0,26.0,41.41,4,1
1,31.0,11.000002123084197,34.130000305319776,4,1
0,54.0,68.0,58.04,8,0
0,47.0,7.0,41.44,8,1
1,42.0,67.0,49.49,9,0
1,25.0,22.0,30.67,4,0
0,65.0,21.0,102.16,9,0
1,53.0,1.0,51.99,4,1
0,29.0,34.0,41.16,8,0
1,60.0,41.0,59.6,8,1
0,58.0,10.0,19.3,6,2
1,66.0,68.0,42.56,7,0
0,60.0,70.0,114.2,0,2
0,34.0,35.0,54.17,4,1
0,52.0,55.0,26.28,7,0
0,43.0,72.0,99.9,0,2
0,31.0,69.0,46.25,0,2
1,25.0,65.0,85.75,5,2
1,48.0,51.0,59.9,3,2
1,30.0,1.0000009198094617,27.19000025021768,8,1
1,58.0,13.0,19.75,6,2
1,54.0,2.0,20.4,6,2
1,36.0,63.0,28.33,1,0
0,26.0,1.0,55.45,5,2
0,66.0,71.0,95.75,3,2
1,28.0,3.0,60.65,6,2
0,24.0,29.999999606328334,51.72000014290738,8,1
0,52.0,58.0,117.96,7,0
1,57.0,49.0,47.03,4,1
1,60.0,62.0,54.28,7,0
1,25.0,22.0,20.3,6,2
1,63.0,10.0,49.67,8,1
0,53.0,67.0,60.5,3,2
1,32.0,61.0,103.77,7,0
1,45.0,56.99999970182141,65.96000048164068,4,1
1,51.0,12.999999960141292,35.52999957754473,4,1
0,53.0,23.0,51.43,8,1
1,46.0,34.0,91.56,8,0
1,32.0,23.0,19.65,6,2
0,48.0,10.0,51.84,4,1
0,44.0,2.0,75.8,5,2
0,45.0,1.0,22.35,2,0
1,61.0,4.0,113.24,9,0
0,45.0,9.0,94.75,5,2
1,58.0,12.0,20.45,6,2
0,45.0,12.0,49.85,6,2
0,52.0,53.99999964948348,64.38000101538051,2,1
1,27.0,10.000000278289049,30.01999875693078,8,1
1,37.0,35.0,58.2,8,1
1,36.0,6.0,54.21,4,0
1,40.0,23.0,31.85,7,0
0,47.0,36.000000551807396,50.88000092294557,8,1
0,46.0,18.0,42.9,2,1
0,57.0,53.0,53.6,5,2
0,52.0,57.0,70.35,3,2
0,70.0,43.0,109.55,6,2
1,70.0,17.0,42.45,8,0
1,62.0,61.0,71.88,1,0
0,21.0,32.0,39.75,4,1
1,35.0,71.0,104.65,0,2
1,31.0,12.0,83.8,6,2
1,54.0,17.0,47.69,8,1
1,69.0,31.0,47.35,2,1
0,59.0,5.0,20.5,6,2
0,63.0,3.0,60.25,5,2
1,46.0,8.0,31.46,4,1
0,63.0,39.0,69.5,9,0
1,54.0,33.00000023472052,57.750000093444,2,1
1,64.0,31.0,38.64,4,0
1,49.0,56.0,69.05,8,0
1,29.0,17.0,52.23,8,1
0,20.0,28.0,84.25,8,0
1,63.0,14.0,119.07,2,0
1,35.0,59.0,118.69,9,0
1,38.0,16.999998381784255,51.869998701104244,4,1
1,24.0,32.0,47.1,8,1
1,64.0,27.0,41.88,8,1
1,59.0,25.0,38.41,2,1
0,63.0,33.0,111.8,2,0
0,28.0,51.0,58.81,4,1
1,66.0,62.0,69.6,8,0
1,63.0,51.0,72.73,7,0
0,38.0,5.0,88.9,6,2
0,65.0,14.0,75.39,8,0
0,55.0,5.0,83.83,2,0
1,44.0,53.0,85.45,0,2
1,60.0,72.0,115.8,3,2
1,42.0,62.0,36.47,9,0
0,57.0,47.0,102.89,8,0
0,57.0,7.0,37.54,4,1
0,65.0,18.0,36.57,2,1
1,54.0,4.0,74.95,5,2
0,58.0,12.0,65.86,7,0
0,28.0,15.0,52.06,2,1
1,35.0,11.0,119.05,8,0
0,62.0,16.0,108.06,8,0
0,36.0,13.0,35.4,6,2
1,51.0,3.0,95.24,2,0
0,21.0,52.0,28.99,9,0
0,33.0,54.0,63.31,8,1
1,44.0,48.0,63.77,2,1
0,23.0,17.0,80.05,0,2
1,45.0,24.0,94.1,5,2
0,56.0,54.0,60.0,2,1
1,25.0,9.0,51.56,4,1
0,24.0,32.0,54.2,5,2
1,51.0,35.0,52.44,2,1
1,35.0,69.0,29.8,3,2
1,66.0,29.0,29.67,8,1
0,25.0,47.0,102.9,8,0
1,18.0,13.0,38.01,1,0
0,29.0,8.999999106627993,40.21000014547609,2,1
1,26.0,67.0,19.45,6,2
1,32.0,28.0,104.14,9,0
1,18.0,43.0,82.85,2,0
1,37.0,27.0,46.89,2,1
0,32.0,48.0,24.35,0,2
0,45.0,42.0,50.63,2,1
1,32.0,11.000002563727643,53.880000300651766,2,1
0,23.0,2.0,45.3,8,1
1,50.0,37.0,94.3,6,2
0,29.0,48.0,70.65,0,2
1,48.0,62.0,96.75,5,2
1,38.0,25.0,39.32,8,1
1,22.0,20.0,43.63,2,1
0,39.0,25.0,51.9,2,1
0,45.0,52.0,111.25,3,2
1,40.0,17.0,117.59,2,0
1,63.0,59.0,60.24,4,1
1,27.0,2.0,59.5,6,2
0,65.0,5.0,35.81,2,0
1,52.0,9.0,41.35,2,0
1,30.0,39.0,23.8,6,2
1,63.0,29.0,56.43,1,0
0,56.0,43.0,89.66,9,0
0,51.0,14.0,86.0,6,2
1,67.0,57.999999822268684,53.050000186390974,8,1
0,30.0,11.0,70.5,6,2
1,34.0,47.0,101.72,7,0
0,45.0,34.0,119.55,4,0
0,30.0,32.0,53.05,1,0
1,52.0,41.0,49.33,9,0
1,41.0,71.0,116.05,0,2
1,42.0,33.0,51.64,9,0
0,38.0,55.0,90.45,5,2
1,53.0,19.0,86.0,0,2
0,27.0,46.99999938943032,56.58000057948854,2,1
1,64.0,36.0,45.14,7,0
0,27.0,45.0,61.44,8,1
1,64.0,57.0,89.55,6,2
0,62.0,2.0,49.05,3,2
0,55.0,5.0,46.59,8,1
1,67.0,31.0,71.05,5,2
1,60.0,49.0000011241697,50.42000099099127,2,1
1,34.0,50.0,20.35,6,2
1,54.0,47.0,19.9,0,2
1,47.0,3.0,19.65,6,2
0,69.0,43.0,26.09,4,0
1,35.0,44.0,36.73,8,1
1,28.0,3.0,43.3,5,2
1,53.0,68.0,26.53,7,0
1,66.0,16.0,98.75,5,2
0,38.0,64.0,92.85,5,2
0,46.0,38.99999928063523,48.30000043355362,4,1
1,53.0,1.0,20.05,6,2
0,64.0,43.99999946790503,63.12999967410402,4,1
0,34.0,37.0,43.99,9,0
1,42.0,46.0,75.79,2,0
0,22.0,30.0,23.07,2,0
1,37.0,59.0,59.45,2,1
1,31.0,29.0,113.09,1,0
1,27.0,6.0,116.38,4,0
1,65.0,56.0,68.18,2,0
1,65.0,55.00000133772099,48.759999506717556,8,1
1,47.0,44.00000150864933,40.02999915296451,2,1
1,33.0,25.0,41.97,2,1
1,55.0,7.0,99.8,5,2
0,25.0,14.0,92.33,9,0
1,60.0,7.0,89.49,9,0
0,27.0,68.0,111.7,2,0
0,61.0,17.0,20.15,6,2
0,21.0,5.0,78.95,5,2
0,45.0,18.0,79.26,7,0
0,40.0,56.0,95.65,5,2
1,60.0,39.0,25.25,3,2
0,27.0,4.0,46.0,5,2
0,46.0,56.0,68.75,0,2
0,43.0,33.0,52.47,9,0
0,40.0,35.0,110.8,0,2
0,47.0,37.0,42.77,2,1
1,63.0,24.000000551063756,35.60999787739506,2,1
1,57.0,12.0,24.0,0,2
1,65.0,23.0,39.57,8,1
0,20.0,53.0,25.1,3,2
0,69.0,15.0,80.91,8,0
1,44.0,35.99999905124041,53.31999867362568,8,1
1,68.0,1.0,30.2,5,2
0,45.0,28.000000218551538,39.02999935195939,4,1
1,35.0,17.0,45.05,5,2
0,63.0,1.0,43.58,8,1
0,55.0,55.0,69.05,3,2
0,60.0,35.0,22.43,7,0
0,40.0,4.0,80.3,6,2
1,20.0,25.0,55.28,4,0
0,20.0,1.0,94.4,5,2
0,59.0,8.000001098927786,32.400001286293836,8,1
1,20.0,14.0,62.01,9,0
0,37.0,21.0,71.7,0,2
1,51.0,34.0,46.08,8,1
1,36.0,1.0,69.15,5,2
1,36.0,45.0,84.55,6,2
1,51.0,7.0,38.13,8,1
